open,high,low,close,volume,amt,pct_chg,swing,vwap,turn,code,date
8847.049,8847.049,8750.4128,8795.3017,1446455608.0,18992505803.0,-1.0141854580297018,1.0875821316329413,13.130375863564007,0.7069,CI005165.WI,2020-11-13
2802.0445,2808.4413,2746.8086,2768.4272,216401746.0,9503275719.0,-2.488398773022775,2.1708727847139815,43.91496785335549,0.4182,CI005166.WI,2020-11-13
6547.5525,6547.8786,6428.413,6460.9824,1389471505.0,11378010167.0,-1.718082426793878,1.8172636179961825,8.188732281343185,0.5898,CI005168.WI,2020-11-13
2062.1878,2062.4855,2040.7961,2049.9876,232719508.0,1379306666.0,-0.831726918529477,1.0492260256468,5.9269060761335055,0.3494,CI005170.WI,2020-11-13
3921.5063,3943.0701,3885.931,3920.4171,367286506.0,4221303698.0,-0.8109863219493264,1.4456550991606205,11.493217499256561,0.978,CI005171.WI,2020-11-13
1149.5839,1151.5137,1135.941,1147.2597,1180448401.0,5255925635.0,-0.4312166260800853,1.3515290329182108,4.452482319894303,0.9996,CI005172.WI,2020-11-13
2220.8119,2247.9876,2194.3949,2235.2037,357735706.0,3304917033.0,0.37569872071940297,2.406673140720872,9.23843210942997,0.6678,CI005173.WI,2020-11-13
3512.762,3512.762,3477.307,3497.4804,404496448.0,2243351372.0,-0.35922445852164525,1.0100882043036334,5.5460347874303215,0.756,CI005178.WI,2020-11-13
5120.2991,5150.1705,5078.3082,5146.2351,683522700.0,14330138025.0,-0.20544599728484636,1.393536447277602,20.965123799107182,1.4822,CI005181.WI,2020-11-13
3112.1853,3119.8438,3088.721,3117.1102,284779083.0,1689622409.0,0.12239747180130849,0.9996725018048408,5.9330987065507195,0.9727,CI005185.WI,2020-11-13
818.4251,819.6495,809.9442,815.0225,116538912.00000001,596548101.0,-0.9401312051242332,1.1796063846273008,5.118874809814596,0.4135,CI005187.WI,2020-11-13
1338.2322,1376.1457,1336.5474,1361.2435,1238616482.0,22946027864.0,2.7316911630249043,2.9884442615746702,18.525530862425583,2.6608,CI005188.WI,2020-11-13
1020.7593,1041.6968,1011.5233,1032.1274,380834061.0,1870043269.0,1.6454785310771811,2.9715322415212073,4.9103886981369556,2.1604,CI005189.WI,2020-11-13
1652.2719,1668.876,1640.2972,1668.359,236880197.00000003,2796219629.0,1.0573974572936584,1.7311017295752917,11.804362139229392,1.799,CI005190.WI,2020-11-13
1414.5951,1447.0926,1406.0977,1444.9068,277807707.0,2289004484.0,2.0933309111983034,2.896592286347794,8.23952837276757,2.3084,CI005191.WI,2020-11-13
1313.7949,1324.6707,1300.9424,1324.6025,1103004695.0,6453293495.0,0.6766513151404194,1.8034737103403062,5.85064916246798,2.2114,CI005192.WI,2020-11-13
1648.3063,1663.5304,1636.3973,1657.1074,1317328594.0,27373895653.0,0.34705598881709526,1.6430598915014045,20.77985384791549,2.3454,CI005193.WI,2020-11-13
1392.7641,1393.2195,1377.197,1388.2249,613488829.0,5707405434.0,-0.490813342192146,1.1485069481355148,9.30319374079426,2.4607,CI005194.WI,2020-11-13
1372.1042,1385.0215,1362.3891,1373.8324,215795041.0,1990421510.0,0.19695406401090365,1.6506362371118313,9.223666590188234,1.657,CI005195.WI,2020-11-13
1093.1199,1100.6026,1083.3296,1096.3152,124730537.00000001,1327394464.0,0.025300220001513482,1.5759491528531917,10.642096922905093,0.8288,CI005196.WI,2020-11-13
1198.6248,1198.6248,1180.23,1184.3076,45274343.0,690255737.0,-1.1387131069374417,1.5355247235941998,15.246068551453082,0.9323,CI005197.WI,2020-11-13
1364.7643,1365.7605,1340.5499,1352.4455,663853027.0,8504355545.0,-1.4522049072294452,1.8370049240178716,12.810599935699322,2.2132,CI005198.WI,2020-11-13
1940.3557,1953.7007,1910.3735,1940.7565,242485108.0,3469597019.0,-0.5201689780304539,2.220877546799455,14.308495262315242,2.0028,CI005199.WI,2020-11-13
1569.0404,1574.7668,1534.1626,1546.7283,392560102.0,3964050653.0,-1.7956520910978344,2.5780280760122154,10.097945850340135,2.6245,CI005800.WI,2020-11-13
1174.49,1176.7483,1166.2478,1175.4971,240362372.00000003,2371310347.0,-0.07542602571063237,0.8926078924541905,9.865563928616913,1.0868,CI005801.WI,2020-11-13
1467.6813,1477.5807,1454.193,1470.3827,200630702.0,3434305426.0,0.33603139714041025,1.5959307746934863,17.11754677506935,1.3059,CI005802.WI,2020-11-13
1484.6908,1488.8748,1459.582,1468.9807,117889826.0,1008461803.0,-1.2030652067664025,1.9700999826010153,8.5542734026938,2.1279,CI005803.WI,2020-11-13
1454.6827,1475.8613,1442.1606,1472.5831,45422654.0,762197666.0,0.6534208543759464,2.3034969912306322,16.780121786807086,3.1185,CI005804.WI,2020-11-13
1410.3621,1420.6987,1402.5182,1416.7597,953389369.9999999,12390266888.0,0.5629213649831722,1.2904688013613532,12.996019546557354,1.4218,CI005805.WI,2020-11-13
1554.0639,1565.7962,1543.1841,1559.3311,1131936768.0,11285608057.0,0.33791705392697247,1.455015560335523,9.970175345518946,2.1275,CI005806.WI,2020-11-13
1404.1057,1404.2146,1384.494,1402.1063,148303507.0,2098545921.0,-0.07315772249071285,1.405469247101921,14.150345891685488,2.0855,CI005807.WI,2020-11-13
1430.0107,1433.7122,1418.146,1431.9012,1277426727.0,13384126964.0,0.17334962988221128,1.0889846275767283,10.477412661806628,1.5569,CI005808.WI,2020-11-13
1755.2459,1755.2929,1698.0538,1725.1463,1394294194.0,25193114946.0,-2.0414978350735513,3.250191883012149,18.068722551103157,1.2874,CI005809.WI,2020-11-13
2073.3253,2102.2184,2051.826,2074.5773,1028648461.0,16173901053.0,1.3763606563353095,2.462476629209396,15.723448453202906,2.9081,CI005810.WI,2020-11-13
